,label,area,equivalent_diameter,mean_intensity,solidity,orientation,perimeter,area_sq_microns,equivalent_diameter_microns
42,52,879.0,33.454111254406506,153.6962457337884,0.8101382488479263,-0.4214727613960099,142.78174593052023,181.17596400000002,15.188166509500554
43,53,131.0,12.914889870235298,153.50381679389312,0.7797619047619048,1.0193876568213254,57.491378028648455,27.001196000000004,5.863360001086825
44,54,729.0,30.46623751157884,154.56241426611797,0.8447276940903824,-1.3800627743401053,132.46803743153546,150.258564,13.831671830256793
45,55,542.0,26.26967516446403,156.33025830258302,0.8017751479289941,-1.3373509366110896,118.43250352560273,111.71487200000001,11.92643252466667
46,56,783.0,31.574460621325464,150.62324393358875,0.8383297644539615,0.14279134520969733,134.78174593052023,161.38882800000002,14.334805122081761
47,57,1124.0,37.83016320718592,152.26601423487546,0.8788115715402658,0.8632951906483116,159.23149339882605,231.67438400000003,17.174894096062406
48,58,559.0,26.678472698169138,151.26654740608228,0.8343283582089552,1.278408847185611,112.22539674441617,115.21884400000002,12.112026604968788
49,59,545.0,26.34227689249097,152.67339449541285,0.8002936857562408,0.1817905217549358,112.9116882454314,112.33322000000001,11.9593937091909
50,60,532.0,26.026206750102993,150.10526315789474,0.7337931034482759,-1.2185695223883009,135.12489168102786,109.65371200000001,11.81589786454676
51,61,497.0,25.15551736167189,150.62776659959758,0.7826771653543307,-0.1873574437756651,123.57463914933368,102.43965200000001,11.420604882199038
52,62,802.0,31.955251757380985,152.6770573566085,0.7972166998011928,1.2221855688542616,154.09545442950497,165.305032,14.507684297850968
53,63,306.0,19.738573927438622,156.66993464052288,0.788659793814433,0.6402200037094026,81.39087296526012,63.071496,8.961312563057135
54,64,526.0,25.879026267050612,156.6425855513308,0.7460992907801418,1.28500425133616,129.5035713374682,108.41701600000002,11.749077925240979
55,65,403.0,22.65205369339104,153.9379652605459,0.7618147448015122,-0.4103435419605562,100.36143571373725,83.06474800000001,10.284032376799532
56,66,611.0,27.891743614073043,151.33060556464812,0.9011799410029498,1.164499030955105,105.18986283848345,125.93687600000001,12.662851600789162
